profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7
,control,control,control,treatment,treatment,treatment
Rftn2,0.236601600882292,0.598232745735292,0.421262623492173,2.24240738976105,0.193829765374721,0
Mob4,5.2014456712821,4.37729730642785,2.23927888140084,0.285747832396097,2.22938180872632,3.37792471542515
Mars2,2.31216269829932,2.32397814999153,4.71389373198911,0,3.38177480198146,6.41838224948192
Gm8292,1.73537486757973,1.76421874791166,1.75290269896673,0.378473890736156,1.99467022922132,2.0535284409893
Gm38056,0.268414031609782,0,6.11945578430581,2.47207959999537,6.26381940905814,6.18837916373614
Spats2l,1.12007319590552,3.83480221556554,4.10575349562218,4.13222311694497,0,3.85821976627107
Sgol2a,2.87318323490128,4.1456203983313,3.79672233373327,0,4.16009730767425,2.47383365885111
Bzw1,6.1359103517215,6.47265185244607,6.24269395754962,5.55978240316756,0,6.33829782575504
Ndufb3,5.84772888101817,5.58778201595485,5.25970560721132,0,6.32336826749291,5.50276975988594
Gm15834,0.617870180885262,0.585125035206492,0.109194982676112,6.95987445940495,0.594726248061601,0.442849037688123
Fam126b,2.54225061955873,3.17063495328862,2.01746587305156,0,1.4927761258179,2.28253173125803
Cflar,5.39218001670781,4.77466584177482,4.30745767025221,0.139901649429698,0,4.29953773957278
Trak2,4.30878314800739,3.93184376773923,3.8344685217103,0,0.340287660855682,3.98713892570064
Fzd7,2.58737939381007,3.12534527343893,2.71162044869503,3.88835360775187,2.92538994100865,0
Mpp4,1.70023994653554,3.94365882404347,3.7815590539762,0,3.74384883673383,0.728752078232269
Gm973,3.47486431019149,2.98547128465612,3.74476388695329,3.33230979511438,0,1.71882409127212
Sumo1,3.98386007192363,0.930940152038666,1.58810895126713,1.58961010261454,3.35424902926192,0.00629835427480228
1700122D07Rik,0,1.13877515787513,0.88599208026494,0.932586585642707,3.34213370836314,4.1704538926665
Gm24545,0,0.569547476512106,0.527545815890201,0.984180999855099,0.982793202942654,2.09702416116414
D430013B06Rik,0.970724836532381,0,0.171732047048048,0.109318163942105,0.289979612468814,3.63284983011771
Bmpr2,1.77116299392347,1.54800251780627,2.36354957718316,2.2290710438765,1.43285253701857,0.68420293659969
Fam117b,3.58464988292748,3.51606559000435,3.27860036412792,0.120638061991647,3.28057481007498,0.630151952405627
Ica1l,1.51593947919553,1.82046491963909,0.988827904065462,0.729674575974941,2.84550008704888,0
Nbeal1,0.78873331250105,0.793453124630272,1.43235014073796,0,0.662678571357138,8.65747923635331
Abi2,2.69082827765573,3.17401644825007,3.40836133321354,0,6.53057332499434,5.66974396505193
Raph1,0.459704393365322,0.176064851889108,0.654641756338099,5.02412461136912,0,2.99793908149833
Wdr12,5.25597274199961,5.64493780550018,5.2896574365202,5.8012569712723,5.30233001919179,4.61732787251543
Carf,2.36151853261711,2.827778384748,3.04771635903171,2.75076941513668,2.43645770540745,4.77242411230254
Gm15464,0.548246225710198,1.00773372004163,0.616452744223891,1.07490270508209,0.984853987264396,0
Icos,0.117603159350006,0.478255325828911,0.915257003965907,0.123865604308884,0.257363099789057,0
Eif4a-ps4,8.5137946964869,8.62651944643289,8.48634834408405,8.72076069684688,0,8.7867237681911
Gm37121,0,0.418184549638039,0.74545334367128,1.05379949428098,0.79814841972136,1.16523664786119
Gm11605,5.04704973004598,0,4.70967662633419,5.06117566959186,4.97268346483461,5.07354177655832
Fastkd2,4.82966185524158,4.89679980376932,3.77819806108979,4.93978135375538,4.90518239559234,4.65469330560598
Gm13750,2.29598744542613,0,0.944922147818531,0.879788091639491,1.43244635782515,0.982276998885894
Mettl21a,2.95008762678872,2.8373680669896,2.6432235735892,3.62137205476931,3.60225494765588,3.06893387647837
Fzd5,0.67601188958408,0.823056374247589,0.448879812601389,0.456610623210849,0.595146523022427,0.646394022921239
Plekhm3,1.37411581093069,3.21522506251602,2.86844576929783,2.99795533492789,3.33754412369345,3.10768786931437
Rpl31-ps24,0,1.24390666742711,0.789478035748087,1.13716904203767,0.766031117785686,0.845471584329665
2810408I11Rik,2.78464217351372,1.40615567439867,2.30559995313351,1.23356906172023,1.56160963697446,1.75226047550554
Creb1,3.90299969486348,4.62886689501678,4.3590502217459,4.26602189708742,4.30578087216461,4.27803680236726
Gm8550,0.549137826006947,0.139172150032805,0.415584537647506,0.187252135268247,0.64208786277126,0.206176835563657
Gm8805,2.94540918786999,0,3.03162104083468,3.76619229570161,3.62045738317456,3.50737603937587
Gm15659,2.48901364486842,0.913674906221649,2.66003640858704,2.06179347526815,1.50317061367325,3.9246130060543
Gm8812,3.37134000241643,3.78425269340458,1.73587306044405,3.56241340016829,3.76168951179364,1.00400512766208
Pikfyve,2.74180779969949,2.60541136346403,2.60508417656963,2.48387767480744,2.29354705785908,2.46612329595331
Rpe,4.94235497901928,4.76799901259541,5.04448155277207,4.95945487891788,4.44130419393044,4.7618596835693
Kansl1l,2.97631597284752,3.09540124273532,3.32260888629253,2.64048442541494,2.66531317501513,2.65306231073556
Gm37285,1.01709523848539,0.660644813003937,0.871551926577348,0.733221563170888,0.487345365840598,0.451116665801579
Gm37570,0.330872718425353,0.441038278922506,0.506140839759544,0.45663164878558,0.306451241982421,0.31464200670302
Gm38387,0,0.383276845869836,0.322824595521239,0.303631138422836,0.127127818748524,0.169950649126172
Gm37755,0.407885674805847,0.199860138139324,0.311661210371818,0.322237375550426,0.269777648360013,0.0810600611571817
Acadl,5.64456870514811,5.24814769746253,5.96786027116915,5.6943927134768,0,5.52659156866467
Gm8870,0.540424104644658,0,3.85558114155942,2.47760221222353,1.07001830146116,1.76994942095173
Bard1,2.73783167252425,2.97911075501579,0.137041393866817,0.238988578265374,2.6451805528458,2.63012352193702
Gm5829,5.21110956432488,5.06442159128336,4.53138146051631,4.35960550321452,4.26521183247137,4.63160488869634
Gm5256,4.48619305539936,5.00988906656314,4.41240217536404,4.52837752965903,4.4204554532239,4.68713349331778
Gm5528,1.43586324625021,3.43003766491937,0.296970665868984,1.06286774055886,0.780879504703871,0.934410819595993
Gm8885,0.179052372319081,1.12043157174842,0,0.211817136054964,6.59631948102876,6.64800517981049
Xrcc5,4.25209770303744,3.68524497638226,4.1316964807913,4.62855781626663,4.40441269682765,4.39608411834751
D230017M19Rik,1.52364726072001,0,1.16255809768575,1.19078550845659,1.43301283943629,1.4056275566979
Pecr,3.52411383815412,0,4.03752279445188,4.43387415989957,4.20458679373765,4.25790825056104
Smarcal1,4.85175903407437,4.57250166464203,4.39476792201358,4.33382442669844,4.3796278927416,4.5103036977231
Igfbp5,0.485269152596256,0.472292279538893,0.199837528868786,0.211027150073634,0.442914840655753,0.0784687005226705
Cxcr2,2.32083122979474,1.65224325266522,2.02471682670116,2.69684181508834,2.74444530003089,3.0050262399967
Arpc2,7.7270150835542,0.181037651876603,7.74181750522828,7.16203879475322,0.0524204851695185,7.39256643793096
Aamp,6.67981786172977,4.87732708393238,4.86421586510435,6.46455881927441,6.70653055253812,6.53986912474271
Gm28364,2.4948814987806,6.65443697299907,6.54369383828899,2.6286756239015,2.47613797725537,2.96797828197768
Pnkd,4.12427022750241,3.19066858498285,1.55850765502909,3.96413982961196,3.92856930171605,4.23681403186822
Gm37503,0,3.72752842378323,4.39129343298182,0.627509721408369,2.01096598094315,0.264638511948109
Tmbim1,5.12703065538202,1.84321205701208,1.74955572022413,4.07370885704769,4.33865973388237,4.43820634051891
Bcs1l,3.92411889335533,4.49463321435586,4.22525178979347,0.585200044947285,4.64628940594656,0.568547782157657
Stk36,0.627226738300942,0.73098855151501,0.238676819328172,4.83942553029291,0.689874334492575,4.87319800281828
Slc23a3,0,0.328361996845167,0.490468470772706,5.5162641921768,2.58929609312063,5.44394474350721
Ttll4,5.48058503911033,5.11146121820518,5.68016679964048,0.157118754213842,5.55920422446254,0.0334245521584624
Cnot9,5.24532832239563,5.42072828742477,5.2833439861251,3.0973461659073,5.21840921134314,3.91989302545621
Cnppd1,5.56284685550907,6.49477559918093,6.00396871022342,5.41167706845403,6.18405014319019,4.22220176689467
Zfand2b,3.99829480915621,4.5531945961552,4.45900530484849,4.30353236410601,3.98493562852122,5.77313129248519
Fam134a,5.88329333817364,6.13257478637573,5.41358054354084,5.71881642125854,5.75159493746021,0.602090054726898
A630095N17Rik,2.03691120447477,3.21217865331843,0.796351054530133,0.719948293293904,0.278115625036946,0.287844593606072
Ankzf1,4.55539285335057,5.98374380910631,1.36226227160865,1.59600006841975,1.10869840604086,0
Dnpep,5.3419288350591,0.282608233156553,0,3.92756465259102,6.06090988856912,5.96977444981371
Utp14b,1.04663074794016,0,1.40023187090102,1.1080426416396,0.796664197885691,2.66330362665942
Serpine2,3.20754618845926,4.71799439776072,3.53327677410698,3.60395267610591,0.143535787186172,0
Cul3,6.09574301711256,2.56443670445442,0,6.03128931946683,5.9536028218217,5.83357323422371
Rhbdd1,3.2399952218083,0.741608498405879,1.25678121749354,2.83284344220471,2.67369209426038,2.6815392201124
Mff,6.67577359795022,6.53177600315196,6.55344959376205,3.47691304070835,5.88127795655884,3.01294047263943
Sp110,5.53852885188477,5.74141844631218,2.65876445747532,5.5616071932425,5.73309940580907,3.20681667450682
Sp100,5.9115525779794,5.78556624449337,5.82451075154988,0.982657416100868,1.45942112627157,0
Gm21972,0,2.74583107098276,1.86473884483578,1.47143721103846,4.81993891884668,0.330912863653266
Armc9,3.61680464676794,2.69959382895922,3.21612888323193,1.10035200794321,0,2.74770104161986
C130036L24Rik,1.48609134432099,1.54509359359949,0.497508135279284,0.0854912824776292,2.83491545169688,1.87131535196968
Ncl,9.2296504048482,5.19140867710965,4.47402712436279,5.00355276686244,0,4.68300020000181
Snora75,0,9.24305970607253,9.02334407620432,9.32254561652295,1.57030262267087,9.04322965695073
Eif4e2,6.33859021177984,6.34295113348856,6.3827779058392,5.9918256586977,6.03568108858399,0
Gigyf2,5.15800168440932,5.56498170591093,5.67263465900774,5.28228411009023,5.40384032317007,5.23246889628851
Kcnj13,0.705490509037763,0,3.00976816564014,2.01535126573498,1.39881003301147,0.756843111798445
Sag,0,0.844294853966191,0.721384034737831,0.402477705536438,0.14984465052052,0.371915659000767
Atg16l1,4.45178477818993,4.44275775763477,4.01771706638199,0,4.39035127037233,9.28100269602788
Mroh2a,1.78095675187525,3.22724202156425,2.40190074181343,2.00470991626066,9.21022811875105,0
Dgkd,5.37748125437119,4.69471864647235,3.7372324680637,9.35227300245432,1.69814289591887,1.41365906720867
D130058E05Rik,3.00716320189993,1.39239986014005,2.50170918730024,0,1.23605783097066,1.17070705075027
Gm9991,0,2.83963917689584,9.12549612924568,0.321183472117063,2.91296787417076,3.00816056403989
Cops8,6.39792956853783,6.35860549101896,6.12517993388916,6.0852058048443,6.23114436295677,6.32193350498362
Gm7776,4.6527618140216,5.16763491015791,4.85068442690836,4.95945487891788,5.02714520275823,5.21486694943724
Gm7785,3.73924325345343,3.47838943390225,3.75583829885113,3.93025478180588,4.32254111002325,4.22410975165116
Lrrfip1,6.19315274963738,5.67494926367553,5.79026898748253,5.37245417080111,5.43249179144138,5.48831576343641
Ramp1,5.87981357234563,5.89134627251833,3.9048405127469,4.31341275353106,5.85369380699328,4.46466173304372
Ube2f,4.60745460212233,4.32486819488736,0.258094345079891,0.254129597036396,0.663868312559977,0.17187933041827
Klhl30,0.280468208503397,0.0661459669268802,0.275926025721383,0.557575758367786,0.777645689354172,0.650647852313606
Espnl,0.367600312924622,0.301333616268929,6.16449265789499,5.67897330785417,4.4576730824433,5.85312987019417
1700020N18Rik,1.41808197795313,0.262347760066073,1.41436288164307,0.95244316229517,1.16792949686359,0.48889234312902
Per2,5.29243943658251,3.53302753295113,2.56211051464423,4.57760405574438,4.63787682922649,4.62376153471654
Hes6,5.32754725501577,5.06440003345656,4.85338691297727,2.7512130380869,4.14283817796109,3.11559595743291
Fam132b,0.538258040049609,1.23361814299672,0.937329324760419,1.46352829674244,0,1.45310136981598
Ilkap,6.33693316848781,6.44154323651593,6.28786564332937,6.2711342987698,0,6.32249424159189
Otos,2.89214035408973,2.71670561851314,3.08142996351442,1.4835191480147,1.70333551721678,2.07424852334703
Myeov2,6.63649121945791,7.02195714138,6.76415504010918,2.5485673244801,2.4694796728096,2.54114061203614
Dusp28,3.2232248222903,2.92984022269385,2.44854683967641,0.455207525084113,0.653133411487725,0.533359014239998
5033417F24Rik,0.33460488601946,0.824113655939137,0.480335445260062,7.13574006327032,6.80542144617176,7.00490582947748
Capn10,4.89468197385508,4.35033458112024,3.80287562092134,3.71760514326077,3.63983412546595,3.84513874329523
Rnpepl1,5.7256539160709,0.181135635332378,5.88766904568436,0.338827143618834,0.194064352190572,0.475216691510277
Mterf4,3.73845440832781,6.3861349558406,4.06571016406527,5.83714853189768,5.95151086519076,6.0579743994877
Ano7,1.90638652609163,0.760605897706875,1.81907545330719,0.22413414515633,0.649291707263033,0.457093082987125
Gm28535,1.01969479878978,0.644778296528382,0.464376562213156,0.46457208412792,5.82143321973616e-10,0.559065916696244
Ppp1r7,5.10104490466714,5.15508131361005,4.91002265056249,4.9704349544027,4.98211742744846,4.99374228364702
Pask,3.4514023592982,3.85779193994247,3.95368429549338,3.45958899496684,3.91263070547329,3.60322871459454
Gm7867,0.105997821982993,0.485465985504205,0.233674584400498,1.18738770708047,0,0.55776591024611
Bok,1.52655964522497,0.907756722027536,1.86021593790332,1.54478704957885,1.90510439565419,1.47096368870809
Farp2,0.653227901258066,0.523046006242736,1.01423387293856,1.01293332355956,0.918461802207447,0.733903544913827
Gm28536,0.973335015672809,1.40519185018942,1.22159253438177,1.29391779220389,0.514712097673072,0.855338344852179
Stk25,6.69585465757173,6.51054740128926,6.34315017517848,6.42541902046203,6.35196924706615,6.39582371644895
Atg4b,5.74300055136625,7.31738547817975,4.91257801574552,0,7.47089472881114,7.33675647141108
D2hgdh,5.00299049064768,4.82829645734881,4.50505250064951,4.47260474199434,4.74897638924621,1.70594694697408
Sept2,6.27803866144208,3.57607462747722,3.80325803957689,3.44686626824729,5.91711902617955,3.2443208271813
Hdlbp,6.24021127600741,3.01736431439625,6.25862256287383,6.06456386486171,3.26214146199425,4.64892555945312
Gm17415,0.0625981095358315,0.334627767018521,6.53652076747846,3.31208861922577,6.26657480497674,3.12387142988762
Gm7895,4.10024602594863,6.56819783488019,0.140478962830057,0.509352290148874,0.717213809222238,0.392750441099346
Fam174a,3.14741253595636,0.255688044742106,3.03556584888394,6.34961297182452,3.23536710693908,6.41543756625612
BC055308,0.539317653946293,6.4587937408563,0.569930444296919,0.563303613125523,0.527607867031541,0.631404201344333
St8sia4,2.67744058792154,2.40013348110525,2.96627171781824,2.49258900367725,2.7427801848634,0
D1Ertd622e,3.83073195146519,4.13140016345195,3.89276986577563,3.65483648835314,3.64566707774635,3.91782316818347
Ppip5k2,4.50425808428221,4.54383610157165,4.57661887868637,4.4341744995889,4.43877854812461,4.34185769168989
Gin1,3.69083051202103,3.62573806190865,3.81609790134014,3.33848431783226,3.49303241812834,3.25420701508652
Gm28188,3.56034812096632,3.24006546205865,3.67751951768014,1.89545774149268,2.700834740544,3.25457892670247
Tdpx-ps1,5.61930442287334,6.13509976297878,5.54464611635955,5.52942743058111,5.47928230687234,5.55961417400753
Gm29668,2.6810578966669,1.79491487454078,3.05793715374964,3.24037081470042,2.80355150298471,3.25314366571057
Gm7160,1.82698567839311,1.30859969293683,2.17401644825007,0.9697587044813,1.63142096516155,1.24659658302993
Gm10193,5.1653130359205,4.3411531829807,4.27420201371742,4.95564758294235,4.2866594050758,4.72466664109972
2310035C23Rik,4.73460666366668,1.38796905115239,1.83924612333026,1.00660681916059,1.21793172669695,1.18874272497163
Phlpp1,1.50834751450105,4.40305634794114,4.48080150838842,3.34924212234903,3.61232890583627,3.31001722329157
Kdsr,2.97798689981801,2.80622093039896,3.5677157963124,3.08657658460562,3.42769198108746,3.16991057441977
Bcl2,3.64970742075651,3.34658393818385,3.77831372526595,3.32465221503124,3.51234067918098,0.0370068264431309
Gm8173,0.196129843523273,0.370616272778439,0.264841451439529,0.393640248386311,0.167825475294903,0.315799222113383
Dsel,0.84621487954359,1.08190541294263,1.88584374641319,1.19689026793649,1.18003325594132,1.07959315522124
